train_time,loss,r2,rp
110.79309627902694,2.152731418609619,0.3751488327980041,0.612703263759613
112.3583411660511,2.135143756866455,0.3802278041839599,0.6168667674064636
109.95145239098929,2.170093536376953,0.3700786232948303,0.6085582971572876
111.19742498989217,2.157706022262573,0.373703122138977,0.6115609407424927
109.30885418388061,2.143254518508911,0.3778660595417022,0.6148626208305359
113.93594749085605,2.126716136932373,0.3826742172241211,0.6188313364982605
110.37251378409564,2.146080493927002,0.3770454525947571,0.6143016815185547
109.09510154603049,2.128925323486328,0.3820217251777649,0.6182947754859924
110.10316324909218,2.143444538116455,0.3778237700462341,0.6149585843086243
111.47610077285208,2.1569948196411133,0.3738985061645508,0.6116496920585632
