train_time,loss,r2,rp
485.25968005205505,1.8003548383712769,0.4774701595306396,0.690975546836853
477.44074141886085,1.7862718105316162,0.4815500974655151,0.6939319372177124
504.7371804739814,1.7894028425216677,0.48061203956604,0.6932568550109863
487.6052744500339,1.7847448587417605,0.481958657503128,0.694221019744873
484.95999239291996,1.7972182035446167,0.4783536791801452,0.691623330116272
491.1144367281813,1.8192579746246336,0.4719690680503845,0.6869887113571167
493.16711838706397,1.8505938053131104,0.4628344774246216,0.6803157925605774
492.3421416610945,1.7985460758209229,0.4779768586158752,0.6913514137268066
486.361328859115,1.788172483444214,0.4809842705726623,0.6935250759124756
486.49446131521836,1.845953226089477,0.4642137587070465,0.6813303232192993
