train_time,loss,r2,rp
513.5092305159196,1.7761520147323608,0.4845725893974304,0.6961134076118469
506.9668062860146,1.8276275396347048,0.4696147441864013,0.6852961182594299
506.704514328856,1.8181666135787964,0.4723758697509765,0.6873034834861755
504.8358635210898,1.8045610189437864,0.4763197898864746,0.6901595592498779
502.97735774493776,1.8065159320831297,0.4757787585258484,0.6897678971290588
500.4527119540144,1.8202954530715945,0.4717675447463989,0.6868559122085571
521.2487810531165,1.7649582624435425,0.4878205060958862,0.6984421014785767
520.4486700370908,1.8171230554580688,0.4726845622062683,0.6875215172767639
503.5376493120566,1.8362334966659544,0.4671559333801269,0.683500349521637
504.4542653171811,1.802785038948059,0.4768474698066711,0.6905415654182434
