train_time,loss,r2,rp
932.1529397568665,1.6836509704589844,0.511458158493042,0.7151638269424438
890.8859936411027,1.6560271978378296,0.5194888114929199,0.7207580208778381
900.3708456670865,1.7180662155151367,0.501513659954071,0.7081795334815979
896.9782042608131,1.7436997890472412,0.4940862655639648,0.7029144167900085
898.7142429139931,1.687030553817749,0.5105459690093994,0.7145261764526367
910.2489343469497,1.6962015628814695,0.5078505277633667,0.7126370668411255
921.6027816699352,1.6915186643600464,0.5092376470565796,0.7136151194572449
913.0387730610091,1.7005910873413086,0.5065613389015198,0.7117319703102112
914.1018450320698,1.6580147743225098,0.5189335942268372,0.7203767895698547
927.0847523880657,1.6804795265197754,0.5124514102935791,0.7158658504486084
