train_time,loss,r2,rp
284.95482528582215,1.9578897953033447,0.4317037761211395,0.6570422649383545
289.11327152489685,1.957104444503784,0.4319269359111786,0.6572198867797852
270.4653948689811,2.003108024597168,0.4186063110828399,0.6470116376876831
286.1750880749896,1.9749705791473389,0.4267535209655761,0.6532530784606934
282.3818437780719,1.9800525903701784,0.4253015518188476,0.6521450281143188
276.65510383294895,1.9342041015625,0.4385843873023987,0.6622385382652283
277.0445970809087,1.9529331922531128,0.4331549704074859,0.6581342220306396
280.26960128103383,1.966724157333374,0.4291733801364898,0.6551173329353333
284.3231152340304,1.949399828910828,0.434170126914978,0.6588912010192871
268.0752674548421,1.937831163406372,0.4375241696834564,0.6614325642585754
