train_time,loss,r2,rp
297.5893170828931,1.97104811668396,0.4276001453399658,0.6541868448257446
295.22631871700287,1.960332155227661,0.4307314157485962,0.6565145254135132
296.7949075549841,1.952986001968384,0.4328420460224151,0.6581387519836426
297.59610942797735,1.983269453048706,0.4240471720695495,0.651427149772644
303.9958423280623,1.96282172203064,0.4300133287906647,0.6560484170913696
302.6540444891434,1.9529980421066284,0.4328810274600982,0.6581540703773499
303.41425408096984,1.972137689590454,0.4272660315036773,0.653856098651886
298.0815291260369,1.955568790435791,0.4320898950099945,0.6575731039047241
294.0568826929666,1.9754456281661987,0.4262873232364654,0.6531050205230713
300.5056528279092,1.9525649547576904,0.4329659938812256,0.6582109332084656
