train_time,loss,r2,rp
161.65111248008907,2.086532592773437,0.394353985786438,0.6282111406326294
155.1152276240755,2.0749399662017822,0.3976998031139374,0.6307912468910217
163.4757842051331,2.056424140930176,0.4030420184135437,0.6350364089012146
150.4480831969995,2.0841310024261475,0.3950520157814026,0.6287993788719177
160.36169196106493,2.05811071395874,0.4025736451148987,0.6346434354782104
158.0603889869526,2.086509227752685,0.3943352401256561,0.6282026767730713
164.61435727891512,2.074465036392212,0.3978384137153625,0.6310024261474609
159.35433606989682,2.059208631515503,0.4022548198699951,0.6343942880630493
159.6322623579763,2.0800623893737797,0.396209716796875,0.6296617388725281
158.53590134205297,2.0687077045440674,0.3994991481304168,0.6322082281112671
