train_time,loss,r2,rp
273.58335351897404,1.9672869443893437,0.4289357364177704,0.6550472378730774
274.78574254293926,1.946715235710144,0.4349254965782165,0.6596402525901794
278.98721944517456,1.942721128463745,0.4360685348510742,0.6604570150375366
274.03202920686454,1.9656426906585691,0.4293932914733886,0.6554368734359741
270.2715562458616,1.9699220657348635,0.4281743764877319,0.654521107673645
278.95054055191576,1.946060061454773,0.4351076483726501,0.6597777605056763
274.53501981892623,1.9810326099395752,0.4249485433101654,0.6520233750343323
278.85830425214954,1.9605960845947263,0.430878221988678,0.6565576791763306
278.10822968091816,1.9467356204986568,0.4348828196525574,0.6596114635467529
277.74625730491243,1.975937843322754,0.4264199137687683,0.6531742215156555
