train_time,loss,r2,rp
313.0950853800168,2.2013559341430664,0.3610844612121582,0.6009728908538818
312.2883910560049,2.171860456466675,0.3696675300598144,0.6081588268280029
316.53417172597256,2.173181533813477,0.3692746758460998,0.6077520847320557
319.1727831880562,2.1811211109161377,0.3669251799583435,0.6058661937713623
313.93903260002844,2.178621292114258,0.3677030503749847,0.6065258979797363
304.9803266529925,2.201859712600708,0.3609122037887573,0.600838303565979
310.0541137099499,2.1888585090637207,0.3647549450397491,0.6041040420532227
310.5953620959772,2.162127017974853,0.3724896907806396,0.6104003190994263
310.4405421180418,2.203707695007324,0.3603950440883636,0.6004611253738403
344.81846581504215,2.1915488243103027,0.3639274537563324,0.6033663749694824
