train_time,loss,r2,rp
208.43978971394245,2.2761659622192383,0.3389620184898376,0.5826430916786194
209.1866810709471,2.28456711769104,0.3364806771278381,0.5805233120918274
210.19256097299512,2.2778549194335938,0.3384981453418731,0.5823007822036743
210.17393982608337,2.2553207874298096,0.3450050055980682,0.5880564451217651
206.60007490194403,2.254435777664185,0.3452982008457184,0.5882338881492615
201.53872795403004,2.232563734054565,0.351633220911026,0.5935885906219482
208.9633259989787,2.236435413360596,0.3504958152770996,0.5924776792526245
208.2733683200786,2.2669034004211426,0.3416883945465088,0.5851492881774902
208.63323500193655,2.267183780670166,0.3415577411651611,0.5849910974502563
211.09812770504504,2.235437393188477,0.3508294224739074,0.5930835008621216
