train_time,loss,r2,rp
631.2314497999614,2.228192090988159,0.3532400131225586,0.5944376587867737
646.6984806020046,2.26688003540039,0.3420888483524322,0.584968626499176
628.8645858200034,2.256495237350464,0.3450581431388855,0.5875096321105957
642.192359298002,2.254478693008423,0.345598816871643,0.5880589485168457
638.0666514390614,2.257885217666626,0.3446773886680603,0.5872140526771545
641.1177445780486,2.227508306503296,0.3535440564155578,0.5946485996246338
630.7821919849375,2.2609188556671143,0.3437891006469726,0.5864195227622986
649.4269541680114,2.29182243347168,0.3347824513912201,0.5787009596824646
637.9967278860277,2.278676986694336,0.3386502861976623,0.5821098685264587
645.7918533240445,2.262925148010254,0.3432088494300842,0.5860037207603455
