train_time,loss,r2,rp
125.15744473098312,2.389127254486084,0.3066664636135101,0.5540359616279602
116.89655133301858,2.350809335708618,0.3177502155303955,0.5640867948532104
115.56397680495866,2.3500683307647705,0.3179609775543213,0.5643296837806702
114.82139875006396,2.3529300689697266,0.31714928150177,0.5635571479797363
123.99373513797764,2.3605589866638184,0.3149203956127167,0.5614497065544128
126.74403093196452,2.368003368377685,0.3128038346767425,0.559643030166626
125.31983334408142,2.360417127609253,0.3149641156196594,0.5616003274917603
123.34226859291084,2.36734390258789,0.312969446182251,0.559720516204834
114.85092734405771,2.3526716232299805,0.3171919286251068,0.5636356472969055
125.089140002965,2.3631887435913086,0.3141865730285644,0.5610740780830383
