train_time,loss,r2,rp
339.84114426607266,2.18168044090271,0.3666549324989319,0.6056472659111023
337.4388654460199,2.179128885269165,0.367408275604248,0.6062520742416382
321.7709542600205,2.19974136352539,0.3614783883094787,0.6014624834060669
338.10315616300795,2.204706907272339,0.3599911332130432,0.6001861095428467
335.7222177790245,2.2162485122680664,0.3566477298736572,0.597369372844696
338.290184922982,2.212997913360596,0.3576197624206543,0.5982159376144409
347.77059993497096,2.1957268714904785,0.3626176714897156,0.6023300290107727
330.89495225809515,2.2133474349975586,0.3575454950332641,0.5981781482696533
346.5425255750306,2.2091314792633057,0.358780175447464,0.5991554260253906
338.97107651398983,2.1924245357513428,0.3636092245578766,0.6032055020332336
