train_time,loss,r2,rp
199.043801571941,2.243788719177246,0.3487450778484344,0.590758740901947
209.51077737298328,2.2459940910339355,0.3481170833110809,0.5901416540145874
181.04993540002033,2.2029895782470703,0.3606529831886291,0.6007167100906372
185.87683707801625,2.224447250366211,0.354388415813446,0.595432698726654
185.67987295298371,2.2336697578430176,0.351691722869873,0.5933058857917786
185.86522873106878,2.193167209625244,0.3634435832500458,0.6030406951904297
184.20800760493148,2.2285871505737305,0.3531687557697296,0.5944415330886841
186.95370050508063,2.2332534790039062,0.3518025577068329,0.5934463143348694
185.53783414699137,2.2237191200256348,0.3546397387981415,0.5956717729568481
185.8433258490404,2.2256805896759038,0.3540155291557312,0.5952228307723999
