train_time,loss,r2,rp
209.30207920004614,2.2133829593658447,0.3576779961585998,0.5982316136360168
207.77644189598504,2.2203681468963623,0.3556445837020874,0.5965690016746521
206.4068272151053,2.2104809284210205,0.3585094809532165,0.5990169048309326
208.78056238405406,2.2379965782165527,0.3505375385284424,0.5923354029655457
208.18993841891643,2.229268312454224,0.3530563712120056,0.5944556593894958
207.71176615706645,2.197063684463501,0.3624084591865539,0.6023848056793213
204.54613835306372,2.246164560317993,0.3481596112251282,0.5902420878410339
207.60056884400547,2.2292826175689697,0.3530725836753845,0.5944173336029053
209.26408467197325,2.2144365310668945,0.357369601726532,0.5979489088058472
208.17784713802394,2.203296184539795,0.3605919480323791,0.600658655166626
