train_time,loss,r2,rp
752.2332401099848,2.3069233894348145,0.3301706910133362,0.5750421285629272
777.5883892260026,2.319708824157715,0.3265102803707123,0.5718075037002563
775.0555383570027,2.276538133621216,0.3389239311218261,0.5825835466384888
775.9344325939892,2.4061877727508545,0.3014188706874847,0.5494295358657837
784.8725830200128,2.362658977508545,0.3139762282371521,0.5608044266700745
787.1804466539761,2.372119665145874,0.3112258911132812,0.5582548975944519
776.3139030219754,2.3239834308624268,0.3252250552177429,0.5707254409790039
767.0345039450331,2.383848190307617,0.3077447116374969,0.5552771687507629
758.5178841969464,2.3186819553375244,0.3267948925495147,0.5720722675323486
765.413549565943,2.326467990875244,0.3245327770709991,0.5700994729995728
