train_time,loss,r2,rp
80.29198357404675,2.612557888031006,0.2417004704475402,0.4977822303771972
80.32162567903288,2.589999198913574,0.2482137084007263,0.5037749409675598
78.27223929506727,2.578009366989136,0.2517014145851135,0.505905270576477
79.26733516191598,2.5787954330444336,0.2515180110931396,0.5062170028686523
81.08229394897353,2.581881046295166,0.2505738437175751,0.5060211420059204
80.55635936406907,2.568908452987671,0.254364013671875,0.5095533132553101
79.14892772305757,2.5724315643310547,0.253298282623291,0.5076386332511902
78.97985065798275,2.5798003673553467,0.2511850297451019,0.5065022110939026
80.11127943603788,2.571735382080078,0.2535605728626251,0.5081274509429932
79.92840633098967,2.572544813156128,0.2532879710197449,0.5082867741584778
